,Unnamed: 0,Name,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance,Nombre,Mes
824,8,7-2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,12271556,3427879,3208304,616202,366052,,7,2
825,9,7-2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1807556,1197993,331370,178668,115114,,7,2
826,10,7-2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,62934,17000,17000,1500,1500,,7,2
827,11,7-2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,2838944,637794,635494,548840,924924,,7,2
828,12,7-2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,6180247,4344717,3750726,3784140,61744,,7,2
829,13,7-2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,3951508,3099746,2924165,1586719,74978,,7,2
830,14,7-2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,-736587,641550,531481,418743,360811,,7,2
831,15,7-2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,389095,311767,330047,88671,32650,,7,2
832,16,7-2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,38550,28850,23850,10500,0,,7,2
833,0,7-3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,2756088,1273535,1850982,1629197,2158511,,7,3
834,1,7-3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,456575,955600,652866,139588,60724,,7,3
835,2,7-3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,2711295,2632949,1183782,986951,478489,,7,3
836,3,7-3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,1236486,79632,80072,907889,22539,,7,3
837,4,7-3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,9562154,7411685,2349595,2091823,2174796,,7,3
838,5,7-3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,706362,234951,312751,286201,246668,,7,3
839,6,7-3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,2652091,570814,429546,523965,397798,,7,3
840,7,7-3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,92000,61400,20684,24950,24950,,7,3
841,8,7-3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,12276,12276,12276,12276,0,,7,3
842,9,7-3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,5554950,3796465,2588741,3498686,1447064,,7,3
843,10,7-3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,711579,781954,673572,396260,403148,,7,3
844,11,7-3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,365554,304654,239364,173400,150750,,7,3
845,12,7-3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,283174,1023788,939889,1027512,504875,,7,3
846,13,7-3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,12575431,4488986,2265436,2174021,3968239,,7,3
847,14,7-3,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2263482,1552532,1244173,1521749,2810798,,7,3
848,15,7-3,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,441381,395640,604888,527058,590179,,7,3
849,16,7-3,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2336140,435003,435003,367892,388297,,7,3
850,17,7-3,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,4000,13700,18700,22550,28850,,7,3
851,0,7-4,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1716433,757901,1165978,1142740,737445,,7,4
852,1,7-4,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,1298450,666010,228425,732518,640452,,7,4
853,2,7-4,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,1565515,2919607,2520253,2075484,1372569,,7,4
854,3,7-4,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,1307790,988868,567439,329572,299414,,7,4
855,4,7-4,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,919025,1501245,2428846,2014436,1690313,,7,4
856,5,7-4,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,685617,424091,186176,274232,324606,,7,4
857,6,7-4,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,-655891,841002,754463,1013884,864373,,7,4
858,7,7-4,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-920,43180,21124,17674,7218,,7,4
859,8,7-4,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,464671,362500,362500,362500,302500,,7,4
860,9,7-4,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,6953584,3213953,3237820,1613856,879939,,7,4
861,10,7-4,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,360758,478174,544640,402467,386989,,7,4
862,11,7-4,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,10500,121900,121900,167500,190150,,7,4
863,12,7-4,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,386725,1012153,952900,786227,809896,,7,4
864,13,7-4,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,1475242,2444434,2719528,2511732,2365906,,7,4
865,14,7-4,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2073466,2236335,2056551,1056980,496065,,7,4
866,15,7-4,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,528494,409234,500191,527007,502760,,7,4
867,16,7-4,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,333740,333600,329533,513246,264927,,7,4
868,17,7-4,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,26200,24850,24850,20950,13700,,7,4
869,0,7-5,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,89270,1244057,1205959,942613,1174519,,7,5
870,1,7-5,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,198707,143388,312160,239297,405062,,7,5
871,2,7-5,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,2119610,2577872,2363847,2472611,2601647,,7,5
872,3,7-5,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,17196,403065,308129,56930,97659,,7,5
873,4,7-5,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,831470,1021692,2064762,2243143,2544209,,7,5
874,5,7-5,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,444064,591422,756011,601192,623664,,7,5
875,6,7-5,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1082286,1291587,1108527,406964,601390,,7,5
876,7,7-5,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,37128,62628,56351,41766,13048,,7,5
877,8,7-5,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,0,30000,30000,0,60000,,7,5
878,9,7-5,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,460968,4020226,4986985,1753736,3048597,,7,5
879,10,7-5,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,873469,340517,489807,455391,402801,,7,5
880,11,7-5,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,493940,73000,71200,66100,66100,,7,5
881,12,7-5,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,627526,973815,954478,943161,808103,,7,5
882,13,7-5,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,533657,1416407,2169186,2322035,2130550,,7,5
883,14,7-5,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2352929,2007589,1518529,1660523,1986398,,7,5
884,15,7-5,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,416894,731634,932200,675168,521853,,7,5
885,16,7-5,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,231370,259707,251247,189639,437479,,7,5
886,17,7-5,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,3650,5000,5000,13400,24850,,7,5
887,0,7-6,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1610416,1931819,982827,1568038,968723,,7,6
888,1,7-6,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,163738,180042,280541,248336,237409,,7,6
889,2,7-6,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,1645859,1978956,2521192,2263784,2122847,,7,6
890,3,7-6,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,670046,671442,670354,215363,153065,,7,6
891,4,7-6,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,1676730,3432793,4450275,4483602,1820628,,7,6
892,5,7-6,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,227472,594863,439531,563077,361198,,7,6
893,6,7-6,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1617866,994060,1118467,794255,776867,,7,6
894,7,7-6,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,49542,42001,43246,42168,51485,,7,6
895,8,7-6,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,30000,30000,30000,6000,6000,,7,6
896,9,7-6,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,2670763,2522602,2287769,2093469,2420563,,7,6
897,10,7-6,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,210560,314976,400060,475634,545974,,7,6
898,11,7-6,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,100293,254701,256501,228264,221464,,7,6
899,12,7-6,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,586119,864947,692893,960298,751253,,7,6
900,13,7-6,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,900129,5564860,3249237,1715059,2153243,,7,6
901,14,7-6,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2569713,2293624,2341251,1690972,1265472,,7,6
902,15,7-6,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,944293,770656,809500,644630,572978,,7,6
903,16,7-6,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,321868,209819,200152,216712,226044,,7,6
904,17,7-6,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,2500,2500,2500,5000,5000,,7,6
905,0,7-7,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,-161060,663186,1108426,1038834,1586383,,7,7
906,1,7-7,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,201139,138833,261782,311240,271397,,7,7
907,2,7-7,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,1280164,1864205,1987556,2145584,3060333,,7,7
908,3,7-7,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,1369502,953347,1054269,710583,1232327,,7,7
909,4,7-7,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,988689,1396209,2314489,1919431,1495873,,7,7
910,5,7-7,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,1492246,228367,356342,361824,484544,,7,7
911,6,7-7,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,775635,1125990,1204250,594729,627809,,7,7
912,7,7-7,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,50407,18148,41592,55275,56253,,7,7
913,8,7-7,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,0,0,0,15000,27276,,7,7
914,9,7-7,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,239914,0,0,0,0,,7,7
915,10,7-7,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,5864496,5101208,4599318,2446561,2705363,,7,7
916,11,7-7,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,220689,584971,698166,813078,507172,,7,7
917,12,7-7,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,698600,370390,428680,243191,209491,,7,7
918,13,7-7,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,481075,1113508,994975,876889,872612,,7,7
919,14,7-7,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,684909,2239609,2585200,2036920,2929552,,7,7
920,15,7-7,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,835833,1300952,1475779,1793842,1786456,,7,7
921,16,7-7,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,650916,602987,604820,779853,984031,,7,7
922,17,7-7,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,230845,417130,334540,230281,221395,,7,7
923,18,7-7,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,37700,37700,36700,5500,5500,,7,7
924,0,7-8,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,567075,857041,1049378,1118365,852946,,7,8
925,1,7-8,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,192713,890437,971464,366252,360272,,7,8
926,2,7-8,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,1046776,1852609,2156599,2264840,1875898,,7,8
927,3,7-8,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,3942808,1835752,1623086,559124,940665,,7,8
928,4,7-8,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,744507,1500027,2136267,2151742,4847126,,7,8
929,5,7-8,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,768549,1184223,1171784,996907,497700,,7,8
930,6,7-8,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,518927,777218,777019,744916,747837,,7,8
931,7,7-8,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,35400,59900,55516,42076,38995,,7,8
932,8,7-8,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,372119,372119,0,15000,15000,,7,8
933,9,7-8,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3204269,10419656,8657116,6317201,1829888,,7,8
934,10,7-8,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,-14926,226095,462408,546033,830014,,7,8
935,11,7-8,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,106710,188886,168683,164500,205000,,7,8
936,12,7-8,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,368347,712576,780978,748525,606323,,7,8
937,13,7-8,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,1317150,1720887,1917038,3057203,1081022,,7,8
938,14,7-8,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,900411,2079038,1430111,2098063,2655650,,7,8
939,15,7-8,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,1561020,773709,771577,671337,487997,,7,8
940,16,7-8,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,-1618186,103149,113899,217362,248299,,7,8
941,17,7-8,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,50600,50600,51600,37400,37400,,7,8
942,0,7-9,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1204280,1154316,941887,1022232,997209,,7,9
943,1,7-9,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,205753,223071,355171,848103,881458,,7,9
944,2,7-9,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,3201413,1792202,2182405,2152379,1969405,,7,9
945,3,7-9,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,4230365,2308282,2329057,1588195,1144562,,7,9
946,4,7-9,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,863486,1508976,2076912,1986645,2282371,,7,9
947,5,7-9,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,874919,1200818,888838,578512,919726,,7,9
948,6,7-9,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,283611,386725,499531,896102,947975,,7,9
949,7,7-9,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,10200,28500,40100,30260,47460,,7,9
950,8,7-9,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,7600,72168,444286,450286,6000,,7,9
951,9,7-9,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,-56741,0,0,0,0,,7,9
952,10,7-9,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3176175,2536303,4590731,5052391,1869342,,7,9
953,11,7-9,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,607832,885268,545587,614621,552078,,7,9
954,12,7-9,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,106099,143400,154400,200338,192338,,7,9
955,13,7-9,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,242965,696648,676778,739047,1102179,,7,9
956,14,7-9,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,425842,1650541,3210463,2094916,3981814,,7,9
957,15,7-9,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2400139,1576525,1727590,1607604,984608,,7,9
958,16,7-9,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,236710,942269,930332,751789,1030720,,7,9
959,17,7-9,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2806080,230433,224823,318938,268001,,7,9
960,18,7-9,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,25485,25485,25485,22700,22700,,7,9
961,0,7-10,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1413165,1248819,1313731,1101233,1478306,,7,10
962,1,7-10,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,384885,318397,454717,428846,140020,,7,10
963,2,7-10,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,463844,1444651,1997028,1913767,1849853,,7,10
964,3,7-10,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,757564,1784894,1702450,2012827,1745586,,7,10
965,4,7-10,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,2629839,2353063,2234746,2284209,2773162,,7,10
966,5,7-10,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,689044,782575,898105,886700,537931,,7,10
967,6,7-10,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,479000,815934,847601,1245220,1003256,,7,10
968,7,7-10,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,572,7772,26800,8600,23360,,7,10
969,8,7-10,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,-3,0,0,9000,453286,,7,10
970,9,7-10,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,5000,0,0,0,0,,7,10
971,10,7-10,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3472801,1937832,1870835,3710394,4250763,,7,10
972,11,7-10,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,654412,480560,699981,569572,579685,,7,10
973,12,7-10,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,278347,217901,203401,210229,216729,,7,10
974,13,7-10,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,438493,855275,918594,971865,678769,,7,10
975,14,7-10,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,1246141,1364360,1203310,2529716,2367766,,7,10
976,15,7-10,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,835671,2091456,2111536,2512615,2918624,,7,10
977,16,7-10,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,788811,857066,806977,854971,783089,,7,10
978,17,7-10,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,142994,107384,103244,105228,111243,,7,10
979,18,7-10,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,21000,21000,18500,37047,36853,,7,10
980,0,7-11,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,2008973,1857612,2103921,1525272,1379435,,7,11
981,1,7-11,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,741975,718158,514429,522961,728992,,7,11
982,2,7-11,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,3088957,2565387,2932196,2976846,2756854,,7,11
983,3,7-11,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,-498932,910018,1157680,1611866,1991593,,7,11
984,4,7-11,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,1946648,1789156,2428409,2256044,1452948,,7,11
985,5,7-11,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,1145934,811206,665550,500795,1001721,,7,11
986,6,7-11,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,584610,514668,562395,954838,1150926,,7,11
987,7,7-11,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,15786,13764,15664,28168,16400,,7,11
988,8,7-11,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,0,0,0,9000,9000,,7,11
989,9,7-11,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,-173573,9600,0,0,0,,7,11
990,10,7-11,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3967904,4900328,5660610,2893236,8035444,,7,11
991,11,7-11,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,376019,628268,833016,783908,742528,,7,11
992,12,7-11,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,195915,237265,203385,162099,116449,,7,11
993,13,7-11,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,861734,1191900,1203315,1287843,888812,,7,11
994,14,7-11,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,2199461,799267,926114,840693,1385999,,7,11
995,15,7-11,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,1467289,1240614,1622336,1763342,1346119,,7,11
996,16,7-11,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,609991,778389,816473,949659,906552,,7,11
997,17,7-11,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,1590024,278835,353347,243932,141009,,7,11
998,18,7-11,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,77426,77426,68926,35750,28994,,7,11
999,0,7-12,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5000,5000,5000,5000,0,,7,12
1000,1,7-12,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,609996,1502974,2266684,3189229,2398426,,7,12
1001,2,7-12,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,334957,451521,722244,977443,704048,,7,12
1002,3,7-12,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,1520474,3306078,3982859,4868973,3395182,,7,12
1003,4,7-12,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,-554374,5749263,6225078,7758304,3123554,,7,12
1004,5,7-12,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,803356,1991608,3107901,3888049,3201648,,7,12
1005,6,7-12,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,379132,1356953,2071007,2219883,1273353,,7,12
1006,7,7-12,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1169583,1251636,1276639,2019300,1202148,,7,12
1007,8,7-12,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,334116,336138,344438,366471,68668,,7,12
1008,9,7-12,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,0,7600,0,0,0,,7,12
1009,10,7-12,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,24954,29954,39554,39554,29954,,7,12
1010,11,7-12,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,-1165717,5765899,5995148,14396085,4694868,,7,12
1011,12,7-12,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,513765,776871,997677,1433998,968094,,7,12
1012,13,7-12,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,-40926,574243,598826,803294,486697,,7,12
1013,14,7-12,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,262743,773063,1105174,966922,1637190,,7,12
1014,15,7-12,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,9541689,11230024,10437993,10713470,4041277,,7,12
1015,16,7-12,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,502226,1036827,2058252,3220867,3926103,,7,12
1016,17,7-12,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,458248,742112,838748,1284307,1270053,,7,12
1017,18,7-12,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,441607,1604448,1633715,909015,520793,,7,12
1018,19,7-12,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,23468,23468,34468,96723,97161,,7,12
1019,0,8-1,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1569679,547959,543344,309566,288379,,8,1
1020,1,8-1,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1324099,923284,344333,270997,8720,,8,1
1021,2,8-1,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,14173287,4220973,3884715,3645757,2988569,,8,1
1022,3,8-1,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,4127422,4058422,115322,97580,97580,,8,1
1023,4,8-1,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,10876190,5667051,787092,448900,199292,,8,1
1024,5,8-1,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,19951394,6807151,3648234,3651898,1522094,,8,1
1025,6,8-1,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,609501,128096,64466,52021,0,,8,1
1026,7,8-1,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,194000,0,0,0,0,,8,1
1027,8,8-1,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,6885260,4550254,1708445,1648256,556815,,8,1
1028,9,8-1,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,2253020,2127820,272065,70865,0,,8,1
1029,10,8-1,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,25210553,21058750,6179438,2744091,2624814,,8,1
1030,11,8-1,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,154516540,11964788,1999340,1792592,1528978,,8,1
1031,12,8-1,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,16904916,7141773,881112,774926,433872,,8,1
